state,Month,maize,rice,sorghum
Plateau,Oct,0.32294344198882147,0.39805125417639925,0.31233497960618517
Plateau,Sep,0.4483866448279111,0.58890142733938,0.3879758935258051
Rivers,Apr,0.35971838479618856,0.44019556207413035,0.3603855508212378
Rivers,Aug,0.29103596583181757,0.3798526901077274,0.2906457695142953
Rivers,Dec,0.2127491939640352,0.23364547800419352,0.2553119476351903
Rivers,Feb,0.2161629904129669,0.21778420020684558,0.27435972600270336
Rivers,Jan,0.21292133193636215,0.2231983870423726,0.2590812079096755
Rivers,Jul,0.3976548126700452,0.5250307394899327,0.36143623305431893
Rivers,Jun,0.8095352662098384,0.8367687225358647,0.7744994691816014
Rivers,Mar,0.3003160378148109,0.3481924776711847,0.32877249782839807
Rivers,May,0.37683758678564255,0.47668804656586766,0.3642433038584734
Rivers,Nov,0.28177804308944715,0.3439748504410923,0.2996852669471648
Rivers,Oct,0.4168838057134213,0.5439806516484185,0.37990399488895743
Rivers,Sep,0.40749644877088814,0.5362603387945852,0.36884959385772426
Sokoto,Apr,0.20547047734784846,0.12772288024484588,0.2994729509137899
Sokoto,Aug,0.802055557353882,0.8057746749007719,0.7751894957237672
Sokoto,Dec,0.08380125548455902,0.05321402176048497,0.12193075188743668
Sokoto,Feb,0.08802144240394422,0.04654648193019058,0.13118691002984348
Sokoto,Jan,0.055691311710059796,0.03584305507479583,0.0808711678251677
Sokoto,Jul,0.2886952432342485,0.3180336136132703,0.3226858715548366
Sokoto,Jun,0.2468001879129071,0.22572363605540285,0.31430066694856473
Sokoto,Mar,0.15970381042370266,0.08199754890495926,0.23884050107118468
Sokoto,May,0.22831701810785368,0.1551812517120754,0.32759062585603765
Sokoto,Nov,0.11047235033819501,0.06986556398574251,0.16083206256841084
Sokoto,Oct,0.16293588025891284,0.13616493034032112,0.22455728531404545
Sokoto,Sep,0.22586196800737224,0.26053470822022473,0.26336087928996843
Taraba,Apr,0.2399021265422949,0.21346391131442244,0.31536504918239106
Taraba,Aug,0.7267679371869464,0.7110689278342721,0.72244093873728
Taraba,Dec,0.13450056599713728,0.0920227147280875,0.19349337175253295
Taraba,Feb,0.14764760363360807,0.0816261425190147,0.21887062521634187
Taraba,Jan,0.12982758136793554,0.0805184720883891,0.18953981158376285
Taraba,Jul,0.6778230309199368,0.6355805646008608,0.6954881240270491
Taraba,Jun,0.259517641729713,0.2912512153144262,0.2967047443478606
Taraba,Mar,0.20249132293644934,0.1330401998297331,0.29313880495083783
Taraba,May,0.24796544229177098,0.24364631998340602,0.31067208085501236
Taraba,Nov,0.15027738537388557,0.11278498657510924,0.2128673134314395
Taraba,Oct,0.3083728931803376,0.3609703582769921,0.3189743877715896
Taraba,Sep,0.34689997275629814,0.4336783575529398,0.3355442147476929
Yobe,Apr,0.1886482491510043,0.1204619659279079,0.2742597599423712
Yobe,Aug,0.8231840912909336,0.8463699245297132,0.7775015090274464
Yobe,Dec,0.0426658932931678,0.04864113910432122,0.05489610912050592
Yobe,Feb,0.04574940827572009,0.03106716187518124,0.0658932931678064
Yobe,Jan,0.022824185385111898,0.028382183719864142,0.028579581068565115
Yobe,Jul,0.6397930407394032,0.5602556862308401,0.6794084186549884
Yobe,Jun,0.6011511534356365,0.4643661666793103,0.6764276876562019
Yobe,Mar,0.11509107408481535,0.06183682442862354,0.1712061819984844
Yobe,May,0.19920376447388205,0.14060447357124203,0.28433101376403824
Yobe,Nov,0.07445902835598882,0.06258712146017907,0.103236006773255
Yobe,Oct,0.1436513306318267,0.12182109978160416,0.19760119737281645
Yobe,Sep,0.6513323080833879,0.5968639298393243,0.6743312454952017
Zamfara,Apr,0.19051682913029705,0.13569598167063127,0.271085400907258
Zamfara,Aug,0.7235772165272659,0.722575548946322,0.7048129543292762
Zamfara,Dec,0.056030909992422176,0.049471891927290415,0.07689421934494015
Zamfara,Feb,0.06471452227035016,0.04093983590760681,0.09421092514804798
Zamfara,Jan,0.037472752617152015,0.036096584370994736,0.05042239290492178
Zamfara,Jul,0.2620757974740307,0.3120555091048715,0.28192703512797535
Zamfara,Jun,0.24647193381105592,0.26159054834049117,0.2872700943141305
Zamfara,Mar,0.1357382754394664,0.077231946562386,0.2004864768783153
Zamfara,May,0.20069616300083296,0.15627587678815535,0.27957678731494096
Zamfara,Nov,0.08531120487225305,0.06918356082364278,0.11912415451254083
Zamfara,Oct,0.14602222358487293,0.152157325390172,0.1857908929109133
Zamfara,Sep,0.29406653601982313,0.37574433895831477,0.288591593939589
